id	smiles	Mw	Qed	logP	Mr	HBD	HBA	RB	TPSA	AromaticRings	FractionCSP3
TKC092971	CC(=O)O[C@H]1[C@H]2OC(=O)CC[C@](O)([C@@H]1OCC(C)C)[C@H](OC(C)=O)[C@H]1[C@@H](OC(C)=O)[C@](C)(OC(C)=O)C[C@]1(OC(C)=O)C(=O)[C@H](C)[C@H]1O[C@@H]1C2(C)C	3	6	10	15	17	24	26	32	33	40
TKC094919	C=C1[C@@H](OC(C)=O)CC[C@@]2(C)C[C@H](O)C3=C(C)C[C@H](OC(C)=O)[C@@H]([C@@H](OC(C)=O)[C@H]12)C3(C)C	2	6	10	14	17	22	25	30	33	39
TKC095248	CC(C)=C[C@H](O)C[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3[C@@H](O)C=C4[C@@H](CC[C@H](O)C4(C)C)[C@]3(C)CC[C@]12C	2	7	11	14	18	21	25	30	33	40
TKC095249	CC(=O)C[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3C(=O)C=C4[C@@H](CC[C@H](O)[C@]4(C)CO)[C@]3(C)CC[C@]12C	2	8	10	14	17	21	25	30	33	40
TKC095250	CC(C)=CC(=O)C[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3C(=O)C=C4[C@@H](CC[C@H](O)[C@]4(C)CO)[C@]3(C)CC[C@]12C	2	7	11	14	17	21	26	30	33	40
TKC095251	CC(C)=C[C@H](O)C[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3C(=O)C=C4[C@@H](CC[C@H](O)C4(C)C)[C@]3(C)CC[C@]12C	2	7	11	14	17	21	25	29	33	40
TKC100889	CCCCCC(=O)N[C@@H](c1ccccc1)[C@@H](O)C(=O)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)c3ccccc3)[C@H]3[C@](C)(C(=O)[C@@H](OC(C)=O)C(=C1C)C2(C)C)[C@@H](O)C[C@H]1OC[C@]13OC(C)=O	3	5	10	15	18	24	27	32	35	38
TKC101211	C=C1[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H](OC(C)=O)C(C)(C)/C=C/[C@H](C)C(=O)[C@@]2(OC(C)=O)C[C@H](C)[C@H](OC(C)=O)[C@@H]2[C@H]1OC(=O)c1ccccc1	3	6	10	15	17	23	26	31	34	38
TKC101725	C[C@@H]1CC[C@H]2[C@@H](/C1=C/C[C@@H]1[C@@](C)(O)CC[C@@H]3OC(C)(C)C(=O)CC[C@]31C)C(C)(C)CC[C@]2(C)O	2	7	11	14	17	21	25	30	33	40
TKC102063	CC(=O)OC[C@]12[C@@H](OC(=O)c3ccccc3)C[C@@H]3[C@@H](OC(=O)c4ccccc4)[C@]1(OC3(C)C)[C@H](C)C[C@H](OC(=O)c1cccnc1)[C@@H]2OC(C)=O	3	6	11	15	17	23	26	31	36	38
TKC102301	CC(=O)O[C@H]1[C@@H](OC(C)=O)C(C)(C)/C=C/[C@H](C)C(=O)[C@@]2(OC(C)=O)C[C@@](C)(O)[C@H](OC(C)=O)[C@@H]2[C@H]2OC(=O)CC[C@@]2(OC(C)=O)[C@@H]1OC(=O)C(C)C	3	6	10	15	17	24	26	32	33	39
TKC102587	CCC(C)O[C@@]12CCC(=O)O[C@@H]1[C@H]1[C@@H](OC(C)=O)[C@](C)(O)C[C@]1(OC(C)=O)C(=O)[C@@H](C)/C=C/C(C)(C)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2OC(=O)C(C)C	3	6	10	15	17	24	26	32	33	39
TKC102759	CC(=O)OC[C@@]12[C@@H](OC(C)=O)[C@@H](OC(C)=O)C[C@@](C)(O)[C@]13OC(C)(C)[C@H]([C@H](OC(=O)c1ccccc1)[C@@H]2OC(=O)c1ccccc1)[C@H]3OC(C)=O	3	6	10	15	17	23	26	31	35	38
TKC103002	CC(=O)O[C@H]1[C@@H](OC(C)=O)C(C)(C)/C=C/[C@@](C)(O)C(=O)[C@@]2(O)C[C@@](C)(OC(C)=O)[C@H](OC(C)=O)[C@@H]2[C@H]2OC(=O)CC[C@@]2(OC(C)=O)[C@@H]1OC(=O)C(C)C	3	6	10	15	17	24	26	32	33	39
TKC103014	CC(=O)O[C@H]1CC[C@](C)(O)[C@]23OC(C)(C)[C@H]([C@H](OC(=O)/C=C/c4ccccc4)[C@H](OC(=O)c4ccccc4)[C@]12C)[C@H]3OC(=O)c1ccccc1	3	5	11	15	17	23	26	31	36	38
TKC103015	CC(=O)O[C@H]1CC[C@](C)(O)[C@]23OC(C)(C)[C@H]([C@H](OC(=O)/C=C\c4ccccc4)[C@H](OC(=O)c4ccccc4)[C@]12C)[C@H]3OC(=O)c1ccccc1	3	5	11	15	17	23	26	31	36	38
TKC103787	C=C1[C@H]2[C@@H]3OC(=O)[C@@](O)(COC(=O)/C(C)=C\C)[C@@H]3CC[C@]2(C)[C@H](OC(=O)/C(C)=C/C)[C@@H]2O[C@H]12	2	6	10	14	17	22	26	30	33	39
TKC103802	CC(=O)O[C@@H]1[C@H](OC(=O)c2cccnc2)[C@@](C)(O)[C@]23OC(C)(C)[C@H](C[C@H](OC(=O)/C=C/c4ccccc4)[C@]2(C)[C@H]1OC(=O)c1ccccc1)[C@H]3OC(C)=O	3	5	10	15	17	23	26	31	36	38
TKC103872	CC(=O)O[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@](C)(O)[C@]23OC(C)(C)[C@H](C[C@H](OC(=O)c4ccco4)[C@]12C)[C@H]3OC(=O)c1ccco1	3	6	10	15	17	23	26	31	36	38
TKC104215	CC(=O)O[C@H]1[C@@H](O)C[C@@](C)(O)[C@]23OC(C)(C)[C@H](C[C@H](OC(=O)c4ccco4)[C@]12C)[C@H]3OC(=O)c1ccco1	2	7	10	14	17	23	26	31	35	38
TKC104289	CC(=O)O[C@@H]1[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@](C)(O)/C=C2/[C@@H](OC(=O)c3ccccc3)[C@H](C)C[C@]2(OC(C)=O)C(=O)[C@@H](C)/C=C/C1(C)C	3	6	10	15	17	23	26	31	34	38
TKC104474	CC(=O)OC[C@]1(C)O[C@]23[C@H](OC(C)=O)[C@H]1[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@]2(COC(C)=O)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@]3(C)O	3	6	9	15	17	24	27	32	33	39
TKC104565	CC(=O)O[C@H]1[C@@H]2C[C@]3(OC2(C)C)[C@](C)(O)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H](OC(=O)c2ccccc2)[C@@]3(C)[C@H]1OC(=O)c1ccccc1	3	6	10	15	17	23	26	31	35	38
TKC104621	CC(=O)O[C@H]1[C@@H](C)C[C@]2(OC(C)=O)C(=O)/C(C)=C/[C@@H]3[C@H](CC/C(C)=C/[C@@H]12)C3(C)C	2	7	10	14	17	22	25	30	33	39
TKC104744	CC(=O)OC[C@@]12[C@@H](OC(=O)c3ccccc3)CC[C@@](C)(O)[C@]13OC(C)(C)[C@H]([C@@H](OC(=O)c1ccccc1)[C@H]2OC(=O)c1ccccc1)[C@H]3OC(C)=O	3	6	10	15	17	23	26	31	36	38
TKC105215	CC(=O)O[C@H]1CC[C@](C)(O)[C@]23OC(C)(C)[C@H]([C@H](OC(=O)/C=C\c4ccccc4)[C@H](OC(=O)c4ccccc4)[C@]12C)[C@H]3OC(C)=O	3	6	10	15	17	23	26	31	35	38
TKC105244	CCCC(=O)O[C@H]1[C@@H](C)C[C@]2(OC(C)=O)C(=O)/C(C)=C/[C@@H]3[C@H](CC[C@]4(CO4)[C@H](OC(C)=O)[C@@H]12)C3(C)C	2	6	10	14	17	22	26	30	33	39
TKC105268	CC(=O)OC[C@]12[C@@H](OC(=O)c3ccccc3)C[C@@H]3[C@@H](OC(C)=O)[C@]1(OC3(C)C)[C@H](C)C[C@H](OC(C)=O)[C@@H]2OC(C)=O	2	6	10	14	17	23	26	31	34	39
TKC105449	CC(=O)OC[C@]12[C@@H](OC(=O)c3ccccc3)C[C@@H]3[C@@H](OC(=O)c4ccccc4)[C@]1(OC3(C)C)[C@@](C)(O)C[C@H](OC(C)=O)[C@@H]2OC(C)=O	3	6	10	15	17	23	26	31	35	38
TKC105468	CC(C)=C[C@H](O)C[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3[C@@H](O[C@H]4O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]4O)C=C4[C@@H](CC[C@H](O)C4(C)C)[C@]3(C)CC[C@]12C	3	6	10	15	19	22	26	31	33	40
TKC105469	CC(C)=C[C@H](O)C[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3C(O[C@H]4O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]4O)C=C4[C@@H](CC[C@H](O)C4(C)C)[C@]3(C)CC[C@]12C	3	6	10	15	19	22	26	31	33	40
TKC105680	CC(=O)O[C@@H]1[C@H](OC(=O)c2cccnc2)[C@@](C)(O)[C@@]23C[C@@H](C[C@H](OC(=O)c4ccccc4)[C@]2(C)[C@H]1OC(=O)/C=C/c1ccccc1)C(C)(C)O3	3	5	11	15	17	23	26	31	36	38
TKC105741	CC(=O)OC[C@]12[C@H](OC(=O)c3ccccc3)C(=O)[C@@H]3[C@@H](O)[C@]1(OC3(C)C)[C@](C)(O)C[C@H](OC(C)=O)[C@@H]2OC(=O)c1ccccc1	3	6	10	15	17	23	26	31	35	38
TKC106006	CC(=O)O[C@@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C	3	5	10	15	18	24	27	32	36	38
TKC106435	CC(=O)OC[C@@]12[C@@H](OC(C)=O)[C@@H](OC(C)=O)C[C@](C)(O)[C@]13OC(C)(C)[C@H]([C@H](OC(C)=O)[C@@H]2OC(=O)c1ccccc1)[C@H]3OC(C)=O	3	6	10	15	17	23	26	31	34	39
TKC106582	CC(=O)OC[C@]12[C@@H](OC(=O)c3ccccc3)C[C@@H]3[C@@H](OC(C)=O)[C@]1(OC3(C)C)[C@@](C)(O)C[C@H](OC(C)=O)[C@@H]2OC(C)=O	2	6	10	14	17	23	26	31	34	39
TKC106617	CC(=O)O[C@@H]1[C@H]2[C@@H](OC(=O)c3ccccc3)[C@@H](C)C[C@]2(OC(C)=O)C(=O)/C(C)=C/[C@@H]2[C@H](CC[C@]13CO3)C2(C)C	2	6	10	14	17	22	25	30	34	39
TKC106816	CC(=O)O[C@@H]1C[C@@](C)(O)[C@@]23C[C@@H](C[C@H](OC(=O)/C=C/c4ccccc4)[C@]2(C)[C@H]1OC(=O)c1ccccc1)C(C)(C)O3	2	6	10	15	17	22	26	30	35	38
TKC106971	CC(=O)OC[C@]12[C@H](OC(=O)c3ccccc3)C(=O)[C@@H]3[C@@H](OC(C)=O)[C@]1(OC3(C)C)[C@](C)(O)C[C@H](OC(=O)c1ccccc1)[C@@H]2OC(=O)c1ccccc1	3	6	10	15	17	23	26	31	36	38
TKC107063	C=C[C@]1(C)C[C@@H](OC(=O)CSCCN(CC)CC)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O	2	6	10	14	17	22	26	30	33	40
TKC107081	COC(=O)[C@@]1(C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC[C@@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1	3	5	9	16	20	24	27	32	33	40
TKC107200	C/C1=C\[C@@H]2[C@H](CC[C@]3(CO3)[C@H](O)[C@H]3[C@@H](O)[C@@H](C)C[C@]3(O)C1=O)C2(C)C	1	7	10	14	18	22	25	30	33	40
TKC107232	CCC(=O)O[C@H]1[C@@H](C)C[C@]2(OC(C)=O)C(=O)/C(C)=C/[C@@H]3[C@H](CC[C@]4(CO4)[C@H](OC(C)=O)[C@@H]12)C3(C)C	2	6	10	14	17	22	25	30	33	39
TKC107643	CC(=O)OC[C@@]12[C@@H](OC(C)=O)[C@@H](OC(C)=O)C[C@@H](C)[C@@]13C[C@@H]([C@H](OC(C)=O)[C@@H]2OC(=O)c1ccccc1)C(C)(C)O3	2	6	10	14	17	23	26	31	34	39
TKC108026	CC(=O)O[C@@H]1[C@H](OC(C)=O)[C@@](C)(O)[C@@]23C[C@@H]([C@H](OC(=O)c4ccccc4)[C@H](OC(=O)c4ccccc4)[C@]2(C)[C@H]1OC(=O)c1ccccc1)C(C)(C)O3	3	6	10	15	17	23	26	31	36	38
TKC108212	CC(=O)O[C@H]1C[C@@](C)(O)[C@]23OC(C)(C)[C@H]([C@H](OC(=O)c4ccccc4)[C@H](OC(=O)c4ccccc4)[C@]2(CO)[C@H]1OC(C)=O)[C@H]3OC(C)=O	3	6	10	15	17	23	26	31	35	38
TKC108240	CC(=O)O[C@H]1[C@@H](OC(=O)c2ccco2)C[C@@](C)(O)[C@]23OC(C)(C)[C@H](C[C@H](OC(=O)c4ccco4)[C@]12C)[C@H]3OC(=O)c1ccco1	3	6	10	14	17	23	26	31	36	38
TKC108294	CC(=O)OC[C@]12[C@H](OC(C)=O)C(=O)[C@@H]3[C@@H](O)[C@]1(OC3(C)C)[C@](C)(O)C[C@H](OC(C)=O)[C@@H]2OC(C)=O	2	6	9	14	17	23	26	31	33	39
TKC108609	CC(=O)O[C@H]1C[C@@](C)(O)[C@]23OC(C)(C)[C@H](C[C@H](OC(=O)c4ccco4)[C@]2(C)[C@H]1OC(C)=O)[C@H]3OC(=O)c1ccco1	2	6	10	14	17	23	26	31	35	38
TKC108638	CC(=O)O[C@@H]1C[C@@](C)(O)[C@@]23C[C@@H](C[C@H](OC(=O)c4ccccc4)[C@]2(C)[C@H]1OC(=O)c1ccccc1)C(C)(C)O3	2	7	10	14	17	22	26	30	35	38
TKC108654	CC(=O)OC[C@@]12[C@@H](OC(C)=O)[C@@H](OC(C)=O)C[C@@H](C)[C@]13OC(C)(C)[C@H]([C@H](OC(=O)c1ccccc1)[C@@H]2OC(=O)c1ccccc1)[C@H]3OC(C)=O	3	6	10	15	17	23	26	31	35	38
TKC108810	CC(=O)OC[C@]12[C@@H](OC(=O)c3ccccc3)C[C@@H]3[C@@H](OC(C)=O)[C@]1(OC3(C)C)[C@@](C)(O)C[C@H](OC(=O)c1ccccc1)[C@@H]2OC(C)=O	3	6	10	15	17	23	26	31	35	38
TKC108998	CC(=O)O/C1=C(\C)[C@@H](O)[C@H]2[C@@H](OC(=O)c3ccccc3)[C@@H](C)[C@H](OC(C)=O)[C@]2(OC(C)=O)[C@H](OC(C)=O)/C(C)=C/CC(C)(C)[C@H](OC(C)=O)[C@H]1OC(C)=O	3	6	10	15	17	24	26	32	34	38
TKC109000	CC(=O)O[C@@H]1[C@@H](OC(C)=O)C(=O)/C(C)=C/[C@H]2[C@@H](OC(=O)c3ccccc3)[C@@H](C)[C@H](OC(C)=O)[C@]2(OC(C)=O)[C@H](OC(C)=O)/C(C)=C/CC1(C)C	3	6	10	15	17	23	26	31	34	38
TKC109001	CC(=O)O[C@@H]1C[C@@H](OC(=O)c2ccccc2)/C(C)=C/[C@H]2[C@@H](OC(=O)c3ccccc3)[C@@H](C)[C@H](O)[C@]2(OC(C)=O)[C@H](O)[C@](C)(O)/C=C/C1(C)C	3	6	10	15	18	23	26	31	35	38
TKC109002	CC(=O)O[C@@H]1C[C@@H](O)/C(C)=C/[C@H]2[C@@H](OC(=O)c3ccccc3)[C@@H](C)[C@H](O)[C@]2(OC(C)=O)[C@H](O)[C@](C)(O)/C=C/C1(C)C	2	6	10	14	18	23	25	31	34	38
TKC109295	CCC1=C(C)C(=O)O[C@@H]([C@](C)(O)[C@H]2CC[C@@]3(O)C4=CC(=O)[C@@H]5C[C@@H](O)[C@@H](O)C[C@]5(C)[C@H]4CC(=O)[C@]23C)C1	2	7	10	14	18	22	25	31	33	39
TKC109482	CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O	3	5	10	15	18	24	26	32	33	40
TKC110913	CC1(C)CC[C@H]([C@](C)(O)[C@H]2CC[C@@]3(O)C4=CC(=O)[C@@H]5C[C@@H](O)[C@@H](O)C[C@]5(C)[C@H]4CC[C@]23C)O1	2	7	10	14	18	22	25	30	33	40
TKC111264	CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CC[C@H]2[C@@]3(O)C=C[C@@]4(O)C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	2	7	11	14	18	21	25	30	33	40
TKC112516	CC(C)(O)CC[C@@H](O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)[C@@H](O)[C@]4(C)[C@H]3CC[C@]12C	2	6	10	14	19	22	26	31	33	40
TKC112520	CC(C)(O)CC[C@H]1OC(C)(C)O[C@]1(C)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)[C@@H](O)[C@]4(C)[C@H]3CC[C@]12C	2	6	10	14	18	22	25	31	33	40
TKC112521	CC(C)CC[C@@H](O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@]4(O)C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3[C@H](O)C[C@]12C	2	6	10	14	19	22	26	31	33	40
TKC112529	CC(C)(O)CC[C@H]1OC(C)(C)O[C@]1(C)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@]4(O)C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C	2	6	10	14	18	22	25	31	33	40
TKC112533	CC(C)(O)CC[C@@H](O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3[C@H](O)C[C@]12C	2	6	10	14	19	22	26	31	33	40
TKC112577	CC(C)CC[C@@H](O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)C3=CC[C@]12C	2	7	10	14	18	22	26	30	33	40
TKC112587	CC(C)(O)CC[C@@H](O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@H]4C[C@@H](O)C[C@@H](O)[C@]4(C)[C@H]3CC[C@]12C	2	6	10	14	19	22	26	31	33	40
TKC112591	CC(C)CC[C@H]1OC(C)(C)O[C@]1(C)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@H]5OC(C)(C)O[C@H]5C[C@]4(C)[C@H]3[C@H](O)C[C@]12C	2	7	11	15	17	22	25	30	33	40
TKC112592	CC(C)CC[C@H]1OC(C)(C)O[C@]1(C)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3[C@H](O)C[C@]12C	2	7	10	14	18	22	25	30	33	40
TKC112602	CC(C)[C@@H](O)C[C@@H](O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C	2	6	10	14	19	22	26	31	33	40
TKC112614	CC(C)(O)CC[C@@H]1OC(C)(C)O[C@]1(C)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@H]5OC(C)(C)O[C@H]5C[C@]4(C)[C@H]3CC[C@]12C	2	7	11	15	17	22	25	30	33	40
TKC112623	CC(C)(O)CC[C@H]1OC(C)(C)O[C@]1(C)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C	2	7	10	14	18	22	25	30	33	40
TKC112640	CC(C)(O)CC[C@@H](O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@]4(O)C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	2	6	10	14	19	22	26	31	33	40
TKC112691	CC[C@H](C[C@@H](O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C)C(C)(C)O	2	6	10	14	19	22	26	31	33	40
TKC112692	CC[C@H](C[C@H]1OC(C)(C)O[C@]1(C)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@H]5OC(C)(C)O[C@H]5C[C@]4(C)[C@H]3CC[C@]12C)C(C)(C)O	2	7	11	15	17	22	26	30	33	40
TKC113875	CC(O)(CO)CC[C@H]1OC(C)(C)O[C@]1(C)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@]4(O)C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C	2	6	10	14	19	22	26	31	33	40
TKC114000	C=C(CCCC(C)(C)O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)[C@@H](O)[C@]4(C)[C@H]3CC[C@]12C	2	7	10	14	18	22	26	30	33	40
TKC114024	CC(C)(O)CCC[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C	2	7	10	14	18	22	26	30	33	40
TKC114026	C[C@H]([C@H](O)CCC(C)(C)O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C	2	7	10	14	18	22	26	30	33	40
TKC114033	CC(C)(O)CC[C@@H](O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	2	7	10	14	18	22	26	30	33	40
TKC114034	CC(C)(O)CC[C@H]1OC(C)(C)O[C@]1(C)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	2	7	10	14	18	22	25	30	33	40
TKC116876	C[C@]12CC[C@H]3C(=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@@]43C)[C@]1(O)CCC2=O	1	8	10	14	18	22	25	30	33	39
TKC116971	C=C(CCCC(C)(C)O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C	2	7	10	14	18	22	26	30	33	40
TKC117004	C[C@H]([C@H](O)CCC(C)(C)O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	2	7	10	14	18	22	26	30	33	40
TKC117109	CCC1C[C@H]([C@](C)(O)[C@H]2CC[C@@]3(O)C4=CC(=O)[C@@H]5C[C@@H](O)[C@@H](O)C[C@]5(C)[C@H]4CC[C@]23C)OC(=O)C1C	2	7	10	14	18	22	25	31	33	40
TKC117216	C[C@]12C[C@H](O)[C@H]3[C@@H](C[C@@H](O)C4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO	1	7	10	14	18	22	25	30	33	40
TKC129003	CCCCCC(=O)N[C@@H](c1ccccc1)[C@@H](O)C(=O)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)c3ccccc3)[C@H]3[C@](C)(C(=O)[C@H](OC(C)=O)C(=C1C)C2(C)C)[C@@H](O)C[C@H]1OC[C@]13OC(C)=O	3	5	10	15	18	24	27	32	35	38
TKC132270	C/C=C(\C)C(=O)O[C@H]1C[C@](C)(O)C2CC=C(C)[C@H]2[C@@H]2OC(=O)[C@H](C)[C@H]12	1	7	10	14	17	22	25	30	33	39
TKC145296	COC(=O)[C@@]1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@H](O)[C@H](O[C@@H]6OC[C@@H](OC7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1	3	5	10	15	20	24	26	32	33	40
TKC145307	COC(=O)[C@@]1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@H](O)[C@H](O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1	3	5	10	15	19	23	26	31	33	40
TKC152052	C[C@@H]1C(=O)O[C@H](C)[C@H]1C[C@@H](O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C	2	6	10	14	18	22	25	31	33	40
TKC156278	CC(=O)OC[C@]12[C@@H](OC(=O)c3ccccc3)C[C@@H]3[C@@H](OC(=O)c4ccccc4)[C@]1(OC3(C)C)[C@@](C)(O)C[C@H](O)[C@@H]2OC(C)=O	3	6	10	15	17	23	26	31	35	38
TKC156279	CC(=O)O[C@@H]1C[C@](C)(O)[C@@]23C[C@@H](C[C@H](OC(=O)/C=C/c4ccccc4)[C@]2(C)[C@H]1OC(=O)c1ccoc1)C(C)(C)O3	2	6	10	14	17	22	26	31	35	38
TKC156536	CC(=O)O[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H](C)[C@]23OC(C)(C)[C@H](C[C@H](OC(=O)c4ccccc4)[C@]12C)[C@H]3ON1C(=O)CCC1=O	3	6	10	15	17	23	26	31	35	38
TKC156584	COC(=O)[C@@]1(C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC[C@@H](O)[C@H](O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)[C@H]6O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1	4	5	9	16	20	24	27	32	33	40
TKC156701	CC(=O)O[C@H]1[C@@H](OC(C)=O)[C@H](OC(=O)c2ccoc2)[C@@]2(C)[C@@H](OC(=O)c3ccccc3)C[C@@H]3C[C@]2(OC3(C)C)[C@@H]1C	2	6	10	14	17	23	26	31	35	38
TKC160583	C=C1[C@@H](OC(C)=O)CC[C@@]2(C)C[C@H](OC(C)=O)C3=C(C)C[C@H](OC(C)=O)[C@@H]([C@@H](O)[C@H]12)C3(C)C	2	6	10	14	17	22	25	30	33	39
TKC162990	CCCCCC(O)=N[C@@H](c1ccccc1)[C@@H](O)C(=O)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)c3ccccc3)[C@H]3[C@](C)(C(=O)[C@H](OC(C)=O)C(=C1C)C2(C)C)[C@@H](O)C[C@H]1OC[C@]13OC(C)=O	3	5	10	15	18	24	27	32	35	38
TKC167392	CC1(C)O[C@]23C[C@H]1C[C@H](OC(=O)c1ccccc1)[C@]2(C)[C@@H](OC(=O)c1ccoc1)CC[C@]3(C)O	2	8	10	14	17	22	25	30	35	38
